City,Cuisine Style,count
Amsterdam,Healthy,50
Amsterdam,Healthy,14
Amsterdam,Indian,2
Amsterdam,Indonesian,29
Amsterdam,Indonesian,32
Amsterdam,International,217
Amsterdam,International,32
Amsterdam,Irish,1
Amsterdam,Israeli,6
Amsterdam,Israeli,1
Amsterdam,Italian,31
Amsterdam,Italian,5
Amsterdam,Jamaican,2
Amsterdam,Jamaican,2
Amsterdam,Japanese,28
Amsterdam,Japanese,4
Amsterdam,Korean,4
Amsterdam,Korean,5
Amsterdam,Kosher,1
Amsterdam,Kosher,2
Amsterdam,Latin,21
Amsterdam,Lebanese,3
Amsterdam,Malaysian,2
Amsterdam,Mediterranean,202
Amsterdam,Mediterranean,33
Amsterdam,Mexican,4
Amsterdam,Middle Eastern,51
Amsterdam,Middle Eastern,10
Amsterdam,Minority Chinese,1
Amsterdam,Minority Chinese,1
Amsterdam,Moroccan,10
Amsterdam,Moroccan,2
Amsterdam,Nepali,10
Amsterdam,New Zealand,1
Amsterdam,Norwegian,1
