City,Cuisine Style,count
Berlin,Peruvian,4
Berlin,Pizza,205
Berlin,Pizza,64
Berlin,Polish,3
Berlin,Portuguese,7
Berlin,Portuguese,9
Berlin,Pub,99
Berlin,Pub,72
Berlin,Russian,10
Berlin,Russian,3
Berlin,Salvadoran,1
Berlin,Scandinavian,2
Berlin,Scandinavian,2
Berlin,Seafood,60
Berlin,Seafood,21
Berlin,Singaporean,3
Berlin,Singaporean,3
Berlin,Soups,40
Berlin,Soups,20
Berlin,South American,29
Berlin,South American,25
Berlin,Southwestern,2
Berlin,Spanish,64
Berlin,Spanish,21
Berlin,Sri Lankan,1
Berlin,Sri Lankan,2
Berlin,Steakhouse,21
Berlin,Steakhouse,6
Berlin,Street Food,18
Berlin,Street Food,20
Berlin,Sushi,94
Berlin,Sushi,18
Berlin,Swedish,1
Berlin,Swedish,1
Berlin,Swiss,7
Berlin,Swiss,1
