City,Cuisine Style,count
Hamburg,Asian,16
Hamburg,Austrian,9
Hamburg,Bar,39
Hamburg,Bar,3
Hamburg,Barbecue,3
Hamburg,Barbecue,1
Hamburg,Brazilian,1
Hamburg,Brazilian,1
Hamburg,Brew Pub,1
Hamburg,British,1
Hamburg,Cafe,24
Hamburg,Cafe,29
Hamburg,Caribbean,3
Hamburg,Central European,2
Hamburg,Chinese,29
Hamburg,Chinese,28
Hamburg,Contemporary,1
Hamburg,Contemporary,5
Hamburg,Delicatessen,3
Hamburg,Delicatessen,2
Hamburg,Diner,2
Hamburg,Diner,1
Hamburg,European,60
Hamburg,European,18
Hamburg,Fast Food,13
Hamburg,Fast Food,3
Hamburg,French,23
Hamburg,French,9
Hamburg,Fusion,3
Hamburg,German,194
Hamburg,German,57
Hamburg,Greek,2
Hamburg,Greek,48
Hamburg,Grill,1
Hamburg,Healthy,4
Hamburg,Indian,24
