City,Cuisine Style,count
Stockholm,Albanian,1
Stockholm,American,8
Stockholm,American,6
Stockholm,Arabic,2
Stockholm,Argentinean,2
Stockholm,Armenian,1
Stockholm,Asian,102
Stockholm,Asian,25
Stockholm,Australian,2
Stockholm,Austrian,1
Stockholm,Bangladeshi,1
Stockholm,Bangladeshi,1
Stockholm,Bar,76
Stockholm,Bar,3
Stockholm,Barbecue,24
Stockholm,Barbecue,9
Stockholm,Belgian,2
Stockholm,Brazilian,1
Stockholm,Brew Pub,2
Stockholm,Brew Pub,1
Stockholm,British,13
Stockholm,British,3
Stockholm,Cafe,17
Stockholm,Cafe,6
Stockholm,Caucasian,4
Stockholm,Caucasian,3
Stockholm,Central American,1
Stockholm,Central European,14
Stockholm,Central European,6
Stockholm,Chilean,1
Stockholm,Chinese,10
Stockholm,Chinese,1
Stockholm,Colombian,1
Stockholm,Contemporary,14
Stockholm,Contemporary,1
