City,Cuisine Style,count
London,Persian,3
London,Peruvian,21
London,Pizza,146
London,Pizza,89
London,Polish,26
London,Portuguese,29
London,Portuguese,10
London,Pub,38
London,Pub,53
London,Russian,4
London,Russian,1
London,Scandinavian,3
London,Seafood,160
London,Seafood,92
London,Singaporean,2
London,Soups,10
London,Soups,1
London,South American,5
London,South American,2
London,Southwestern,1
London,Spanish,45
London,Spanish,31
London,Sri Lankan,3
London,Steakhouse,162
London,Steakhouse,18
London,Street Food,6
London,Street Food,5
London,Sushi,21
London,Sushi,37
London,Swedish,1
London,Swiss,1
London,Taiwanese,1
London,Taiwanese,1
London,Thai,31
London,Thai,56
