City,Cuisine Style,count
Warsaw,Mediterranean,3
Warsaw,Mexican,16
Warsaw,Mexican,10
Warsaw,Middle Eastern,4
Warsaw,Middle Eastern,1
Warsaw,Moroccan,1
Warsaw,Pizza,7
Warsaw,Pizza,24
Warsaw,Polish,377
Warsaw,Polish,3
Warsaw,Pub,4
Warsaw,Pub,6
Warsaw,Russian,2
Warsaw,Seafood,11
Warsaw,South American,1
Warsaw,Spanish,2
Warsaw,Spanish,5
Warsaw,Steakhouse,10
Warsaw,Steakhouse,5
Warsaw,Sushi,13
Warsaw,Sushi,12
Warsaw,Thai,5
Warsaw,Thai,7
Warsaw,Turkish,4
Warsaw,Turkish,7
Warsaw,Vegetarian Friendly,3
Warsaw,Vegetarian Friendly,15
Warsaw,Vietnamese,5
Warsaw,Wine Bar,4
Warsaw,Wine Bar,4
Warsaw,American,14
Warsaw,American,1
Warsaw,Arabic,4
Warsaw,Arabic,5
Warsaw,Argentinean,2
