City,Cuisine Style,count
Paris,Italian,36
Paris,Italian,13
Paris,Japanese,54
Paris,Japanese,29
Paris,Korean,38
Paris,Korean,76
Paris,Kosher,3
Paris,Kosher,36
Paris,Latin,39
Paris,Latin,6
Paris,Lebanese,8
Paris,Malaysian,1
Paris,Malaysian,2
Paris,Mediterranean,511
Paris,Mediterranean,234
Paris,Mexican,7
Paris,Mexican,6
Paris,Middle Eastern,153
Paris,Middle Eastern,58
Paris,Minority Chinese,1
Paris,Mongolian,1
Paris,Moroccan,31
Paris,Native American,1
Paris,Nepali,5
Paris,Norwegian,2
Paris,Pakistani,19
Paris,Pakistani,14
Paris,Persian,12
Paris,Persian,2
Paris,Peruvian,7
Paris,Peruvian,1
Paris,Pizza,322
Paris,Pizza,128
Paris,Portuguese,6
Paris,Portuguese,33
Paris,Pub,196
