City,Cuisine Style,count
London,Mediterranean,146
London,Mexican,17
London,Mexican,2
London,Middle Eastern,508
London,Middle Eastern,42
London,Minority Chinese,2
London,Minority Chinese,3
London,Moroccan,23
London,Nepali,40
London,Nepali,9
London,New Zealand,1
London,New Zealand,1
London,Norwegian,4
London,Pakistani,57
London,Pakistani,18
London,Persian,64
London,Persian,14
London,Peruvian,12
London,Pizza,712
London,Pizza,108
London,Polish,4
London,Polynesian,1
London,Portuguese,37
London,Portuguese,47
London,Pub,994
London,Pub,721
London,Romanian,2
London,Romanian,3
London,Russian,4
London,Russian,1
London,Salvadoran,1
London,Scandinavian,13
London,Scandinavian,2
London,Scottish,12
London,Scottish,1
