City,Cuisine Style,count
Lisbon,Fusion,14
Lisbon,Gastropub,5
Lisbon,Gastropub,5
Lisbon,German,1
Lisbon,Gluten Free Options,12
Lisbon,Gluten Free Options,234
Lisbon,Greek,2
Lisbon,Greek,1
Lisbon,Grill,33
Lisbon,Grill,20
Lisbon,Halal,8
Lisbon,Halal,8
Lisbon,Hawaiian,1
Lisbon,Healthy,49
Lisbon,Healthy,11
Lisbon,Indian,16
Lisbon,Indonesian,1
Lisbon,International,59
Lisbon,International,8
Lisbon,Irish,1
Lisbon,Israeli,1
Lisbon,Italian,21
Lisbon,Italian,5
Lisbon,Japanese,11
Lisbon,Japanese,7
Lisbon,Korean,2
Lisbon,Latin,13
Lisbon,Malaysian,2
Lisbon,Mediterranean,376
Lisbon,Mediterranean,81
Lisbon,Mexican,3
Lisbon,Middle Eastern,10
Lisbon,Middle Eastern,2
Lisbon,Moroccan,1
Lisbon,Nepali,29
Lisbon,Nepali,18
