City,Cuisine Style,count
Barcelona,Argentinean,1
Barcelona,Asian,58
Barcelona,Asian,11
Barcelona,Australian,1
Barcelona,Austrian,2
Barcelona,Bar,337
Barcelona,Bar,15
Barcelona,Barbecue,15
Barcelona,Barbecue,8
Barcelona,Belgian,4
Barcelona,Brazilian,11
Barcelona,Brazilian,1
Barcelona,Brew Pub,29
Barcelona,British,1
Barcelona,Cafe,174
Barcelona,Cafe,73
Barcelona,Caribbean,17
Barcelona,Central American,3
Barcelona,Chilean,4
Barcelona,Chinese,87
Barcelona,Chinese,52
Barcelona,Colombian,1
Barcelona,Contemporary,5
Barcelona,Contemporary,7
Barcelona,Cuban,1
Barcelona,Delicatessen,6
Barcelona,Delicatessen,7
Barcelona,Diner,5
Barcelona,Diner,5
Barcelona,Dutch,2
Barcelona,Eastern European,1
Barcelona,European,82
Barcelona,European,28
Barcelona,Fast Food,62
Barcelona,Fast Food,45
