City,Cuisine Style,count
Madrid,Delicatessen,1
Madrid,Delicatessen,6
Madrid,Diner,6
Madrid,Diner,4
Madrid,Eastern European,1
Madrid,Ecuadorean,1
Madrid,European,91
Madrid,European,19
Madrid,Fast Food,47
Madrid,Fast Food,33
Madrid,Filipino,5
Madrid,French,41
Madrid,French,13
Madrid,Fusion,14
Madrid,Fusion,14
Madrid,Gastropub,1
Madrid,Gastropub,1
Madrid,Georgian,1
Madrid,German,4
Madrid,German,8
Madrid,Gluten Free Options,1
Madrid,Gluten Free Options,3
Madrid,Greek,4
Madrid,Grill,1
Madrid,Grill,7
Madrid,Hawaiian,2
Madrid,Healthy,16
Madrid,Healthy,16
Madrid,Indian,53
Madrid,Indian,21
Madrid,International,146
Madrid,International,53
Madrid,Irish,6
Madrid,Irish,2
Madrid,Israeli,1
