City,Cuisine Style,count
Brussels,Mexican,8
Brussels,Mexican,4
Brussels,Middle Eastern,7
Brussels,Middle Eastern,2
Brussels,Moroccan,31
Brussels,Moroccan,3
Brussels,Peruvian,5
Brussels,Pizza,10
Brussels,Pizza,10
Brussels,Polish,1
Brussels,Portuguese,1
Brussels,Pub,5
Brussels,Pub,9
Brussels,Seafood,18
Brussels,Seafood,8
Brussels,Soups,3
Brussels,Southwestern,1
Brussels,Spanish,4
Brussels,Spanish,12
Brussels,Steakhouse,16
Brussels,Steakhouse,2
Brussels,Street Food,1
Brussels,Sushi,2
Brussels,Sushi,1
Brussels,Swiss,2
Brussels,Thai,12
Brussels,Thai,13
Brussels,Turkish,4
Brussels,Turkish,10
Brussels,Vegetarian Friendly,10
Brussels,Vegetarian Friendly,19
Brussels,Vietnamese,5
Brussels,Vietnamese,14
Brussels,Wine Bar,3
Brussels,Wine Bar,5
