City,Cuisine Style,count
Amsterdam,New Zealand,1
Amsterdam,Peruvian,3
Amsterdam,Pizza,14
Amsterdam,Pizza,6
Amsterdam,Pub,8
Amsterdam,Pub,6
Amsterdam,Russian,1
Amsterdam,Seafood,21
Amsterdam,Seafood,11
Amsterdam,Singaporean,1
Amsterdam,Soups,4
Amsterdam,Soups,1
Amsterdam,South American,3
Amsterdam,Southwestern,1
Amsterdam,Spanish,4
Amsterdam,Spanish,8
Amsterdam,Steakhouse,75
Amsterdam,Steakhouse,4
Amsterdam,Street Food,1
Amsterdam,Sushi,6
Amsterdam,Sushi,2
Amsterdam,Swedish,1
Amsterdam,Swiss,1
Amsterdam,Thai,1
Amsterdam,Thai,7
Amsterdam,Tibetan,1
Amsterdam,Turkish,16
Amsterdam,Turkish,19
Amsterdam,Vegan Options,1
Amsterdam,Vegetarian Friendly,7
Amsterdam,Vegetarian Friendly,13
Amsterdam,Vietnamese,1
Amsterdam,Wine Bar,1
Amsterdam,Wine Bar,2
Amsterdam,Afghani,3
