City,Cuisine Style,count
Vienna,American,12
Vienna,Asian,55
Vienna,Asian,33
Vienna,Austrian,679
Vienna,Austrian,8
Vienna,Bar,77
Vienna,Bar,9
Vienna,Barbecue,5
Vienna,Barbecue,2
Vienna,Brazilian,1
Vienna,Brew Pub,1
Vienna,British,1
Vienna,Cafe,54
Vienna,Cafe,28
Vienna,Caribbean,2
Vienna,Central European,6
Vienna,Chinese,82
Vienna,Chinese,40
Vienna,Contemporary,1
Vienna,Contemporary,4
Vienna,Croatian,3
Vienna,Czech,1
Vienna,Delicatessen,7
Vienna,Delicatessen,1
Vienna,Diner,5
Vienna,Diner,2
Vienna,Eastern European,3
Vienna,Eastern European,1
Vienna,European,80
Vienna,European,12
Vienna,Fast Food,10
Vienna,Fast Food,11
Vienna,Filipino,2
Vienna,French,20
Vienna,French,6
