City,Cuisine Style,count
Prague,Mexican,1
Prague,Middle Eastern,24
Prague,Middle Eastern,4
Prague,Minority Chinese,1
Prague,Mongolian,1
Prague,Nepali,2
Prague,Nepali,2
Prague,Norwegian,1
Prague,Pakistani,2
Prague,Pakistani,3
Prague,Pizza,156
Prague,Pizza,18
Prague,Pub,318
Prague,Pub,108
Prague,Romanian,1
Prague,Russian,2
Prague,Russian,2
Prague,Scandinavian,1
Prague,Scottish,1
Prague,Seafood,30
Prague,Seafood,10
Prague,Slovenian,1
Prague,Soups,32
Prague,Soups,11
Prague,South American,8
Prague,South American,7
Prague,Southwestern,2
Prague,Southwestern,1
Prague,Spanish,15
Prague,Spanish,8
Prague,Sri Lankan,2
Prague,Steakhouse,11
Prague,Steakhouse,3
Prague,Street Food,9
Prague,Street Food,2
