City,Cuisine Style,count
Geneva,Spanish,8
Geneva,Steakhouse,9
Geneva,Steakhouse,2
Geneva,Street Food,1
Geneva,Sushi,4
Geneva,Sushi,2
Geneva,Swedish,1
Geneva,Swiss,57
Geneva,Swiss,1
Geneva,Thai,3
Geneva,Thai,13
Geneva,Turkish,6
Geneva,Vegan Options,1
Geneva,Vegetarian Friendly,2
Geneva,Vegetarian Friendly,7
Geneva,Wine Bar,6
Geneva,Wine Bar,3
Geneva,Albanian,1
Geneva,American,8
Geneva,American,1
Geneva,Argentinean,2
Geneva,Argentinean,1
Geneva,Asian,63
Geneva,Asian,24
Geneva,Bangladeshi,1
Geneva,Bar,29
Geneva,Bar,1
Geneva,Barbecue,10
Geneva,Barbecue,4
Geneva,Belgian,1
Geneva,Brazilian,3
Geneva,Brew Pub,5
Geneva,British,3
Geneva,Cafe,23
Geneva,Cafe,4
