City,Cuisine Style,count
Lisbon,Pakistani,1
Lisbon,Pakistani,1
Lisbon,Persian,1
Lisbon,Peruvian,3
Lisbon,Pizza,71
Lisbon,Pizza,15
Lisbon,Polish,1
Lisbon,Portuguese,683
Lisbon,Portuguese,994
Lisbon,Pub,55
Lisbon,Pub,34
Lisbon,Puerto Rican,2
Lisbon,Romanian,2
Lisbon,Russian,2
Lisbon,Seafood,27
Lisbon,Seafood,7
Lisbon,Soups,32
Lisbon,Soups,39
Lisbon,South American,9
Lisbon,South American,43
Lisbon,Spanish,32
Lisbon,Spanish,20
Lisbon,Steakhouse,13
Lisbon,Steakhouse,1
Lisbon,Street Food,6
Lisbon,Street Food,6
Lisbon,Sushi,62
Lisbon,Sushi,20
Lisbon,Swiss,1
Lisbon,Taiwanese,1
Lisbon,Thai,11
Lisbon,Thai,1
Lisbon,Tibetan,3
Lisbon,Tibetan,1
Lisbon,Tunisian,1
