City,Cuisine Style,count
Lyon,Steakhouse,5
Lyon,Steakhouse,8
Lyon,Street Food,3
Lyon,Street Food,4
Lyon,Sushi,2
Lyon,Sushi,7
Lyon,Thai,2
Lyon,Thai,9
Lyon,Turkish,1
Lyon,Turkish,9
Lyon,Vegetarian Friendly,7
Lyon,Vegetarian Friendly,19
Lyon,Venezuelan,1
Lyon,Vietnamese,7
Lyon,Wine Bar,6
Lyon,Wine Bar,12
Lyon,African,2
Lyon,African,1
Lyon,Albanian,2
Lyon,American,14
Lyon,American,15
Lyon,Argentinean,2
Lyon,Armenian,7
Lyon,Asian,30
Lyon,Asian,21
Lyon,Bar,54
Lyon,Bar,7
Lyon,Barbecue,8
Lyon,Barbecue,3
Lyon,Belgian,2
Lyon,Brazilian,2
Lyon,Brew Pub,20
Lyon,Brew Pub,4
Lyon,British,3
Lyon,British,3
