City,Cuisine Style,count
Vienna,African,1
Vienna,American,15
Vienna,American,1
Vienna,Arabic,3
Vienna,Arabic,3
Vienna,Argentinean,4
Vienna,Armenian,1
Vienna,Armenian,1
Vienna,Asian,130
Vienna,Asian,49
Vienna,Australian,1
Vienna,Austrian,244
Vienna,Austrian,16
Vienna,Balti,2
Vienna,Bangladeshi,1
Vienna,Bar,126
Vienna,Bar,3
Vienna,Barbecue,29
Vienna,Barbecue,5
Vienna,Belgian,1
Vienna,Brazilian,1
Vienna,Brew Pub,12
Vienna,Brew Pub,1
Vienna,British,4
Vienna,British,2
Vienna,Cafe,96
Vienna,Cafe,16
Vienna,Caribbean,1
Vienna,Central American,9
Vienna,Central American,3
Vienna,Central European,412
Vienna,Central European,114
Vienna,Chinese,13
Vienna,Chinese,1
Vienna,Contemporary,32
