City,Cuisine Style,count
Edinburgh,European,12
Edinburgh,Fast Food,67
Edinburgh,Fast Food,29
Edinburgh,French,3
Edinburgh,Fusion,8
Edinburgh,Gastropub,25
Edinburgh,Gastropub,5
Edinburgh,German,1
Edinburgh,German,1
Edinburgh,Gluten Free Options,80
Edinburgh,Gluten Free Options,528
Edinburgh,Greek,7
Edinburgh,Grill,16
Edinburgh,Grill,5
Edinburgh,Halal,28
Edinburgh,Halal,33
Edinburgh,Healthy,27
Edinburgh,Hungarian,1
Edinburgh,Indian,9
Edinburgh,Indian,2
Edinburgh,International,30
Edinburgh,International,1
Edinburgh,Italian,17
Edinburgh,Italian,5
Edinburgh,Jamaican,2
Edinburgh,Japanese,4
Edinburgh,Korean,5
Edinburgh,Korean,2
Edinburgh,Latin,4
Edinburgh,Lebanese,1
Edinburgh,Malaysian,1
Edinburgh,Malaysian,1
Edinburgh,Mediterranean,62
Edinburgh,Mediterranean,4
Edinburgh,Mexican,2
