City,Cuisine Style,count
Copenhagen,Indonesian,2
Copenhagen,International,31
Copenhagen,International,14
Copenhagen,Israeli,1
Copenhagen,Israeli,2
Copenhagen,Italian,5
Copenhagen,Italian,2
Copenhagen,Jamaican,1
Copenhagen,Japanese,11
Copenhagen,Japanese,10
Copenhagen,Korean,3
Copenhagen,Korean,5
Copenhagen,Latin,12
Copenhagen,Latin,1
Copenhagen,Lebanese,6
Copenhagen,Malaysian,1
Copenhagen,Malaysian,1
Copenhagen,Mediterranean,52
Copenhagen,Mediterranean,8
Copenhagen,Mexican,6
Copenhagen,Middle Eastern,27
Copenhagen,Middle Eastern,6
Copenhagen,Mongolian,1
Copenhagen,Moroccan,2
Copenhagen,Native American,1
Copenhagen,Nepali,3
Copenhagen,Norwegian,3
Copenhagen,Norwegian,1
Copenhagen,Pakistani,8
Copenhagen,Pakistani,3
Copenhagen,Persian,1
Copenhagen,Peruvian,1
Copenhagen,Pizza,60
Copenhagen,Pizza,22
Copenhagen,Pub,34
