City,Cuisine Style,count
Rome,Cafe,10
Rome,Caribbean,2
Rome,Chinese,105
Rome,Chinese,28
Rome,Contemporary,2
Rome,Contemporary,5
Rome,Delicatessen,10
Rome,Delicatessen,12
Rome,Diner,1
Rome,Diner,1
Rome,European,10
Rome,European,4
Rome,Fast Food,37
Rome,Fast Food,9
Rome,Filipino,2
Rome,French,5
Rome,French,3
Rome,Fusion,6
Rome,Fusion,1
Rome,Gastropub,1
Rome,Gastropub,3
Rome,German,7
Rome,Greek,4
Rome,Greek,1
Rome,Healthy,8
Rome,Healthy,1
Rome,Indian,23
Rome,Indian,2
Rome,International,10
Rome,International,8
Rome,Irish,2
Rome,Israeli,1
Rome,Italian,3021
Rome,Italian,545
Rome,Japanese,78
