City,Cuisine Style,count
Rome,Central European,8
Rome,Chinese,14
Rome,Chinese,4
Rome,Colombian,2
Rome,Contemporary,44
Rome,Contemporary,15
Rome,Cuban,1
Rome,Danish,1
Rome,Danish,1
Rome,Delicatessen,98
Rome,Delicatessen,47
Rome,Diner,1
Rome,Diner,1
Rome,Eastern European,1
Rome,Egyptian,3
Rome,Egyptian,2
Rome,Ethiopian,6
Rome,Ethiopian,3
Rome,European,596
Rome,European,71
Rome,Fast Food,208
Rome,Fast Food,39
Rome,Filipino,3
Rome,French,8
Rome,French,2
Rome,Fujian,1
Rome,Fusion,51
Rome,Fusion,16
Rome,Gastropub,37
Rome,Gastropub,45
Rome,German,3
Rome,German,1
Rome,Gluten Free Options,46
Rome,Gluten Free Options,873
Rome,Greek,4
