City,Cuisine Style,count
Athens,Diner,2
Athens,Eastern European,1
Athens,European,19
Athens,European,10
Athens,Fast Food,35
Athens,Fast Food,1
Athens,French,9
Athens,French,5
Athens,Fusion,1
Athens,Fusion,1
Athens,Gastropub,1
Athens,German,2
Athens,German,2
Athens,Greek,87
Athens,Greek,204
Athens,Grill,1
Athens,Grill,5
Athens,Healthy,4
Athens,Healthy,1
Athens,Indian,20
Athens,Indian,8
Athens,International,16
Athens,International,8
Athens,Irish,1
Athens,Italian,77
Athens,Italian,18
Athens,Japanese,17
Athens,Japanese,3
Athens,Latin,1
Athens,Lebanese,4
Athens,Mediterranean,383
Athens,Mediterranean,31
Athens,Mexican,8
Athens,Mexican,5
Athens,Middle Eastern,2
