City,Cuisine Style,count
Milan,Singaporean,3
Milan,Soups,112
Milan,Soups,37
Milan,South American,18
Milan,South American,38
Milan,Southwestern,1
Milan,Spanish,19
Milan,Spanish,12
Milan,Sri Lankan,4
Milan,Sri Lankan,2
Milan,Steakhouse,47
Milan,Steakhouse,5
Milan,Street Food,30
Milan,Street Food,16
Milan,Sushi,188
Milan,Sushi,96
Milan,Swedish,2
Milan,Taiwanese,1
Milan,Taiwanese,1
Milan,Thai,22
Milan,Tibetan,3
Milan,Turkish,4
Milan,Turkish,1
Milan,Ukrainian,1
Milan,Ukrainian,1
Milan,Uzbek,1
Milan,Vegan Options,286
Milan,Vegan Options,310
Milan,Vegetarian Friendly,705
Milan,Vegetarian Friendly,805
Milan,Venezuelan,1
Milan,Vietnamese,8
Milan,Wine Bar,32
Milan,Wine Bar,66
Munich,Afghani,2
