City,Cuisine Style,count
Budapest,Japanese,10
Budapest,Korean,2
Budapest,Korean,4
Budapest,Kosher,6
Budapest,Kosher,3
Budapest,Latin,6
Budapest,Latvian,1
Budapest,Lebanese,3
Budapest,Lebanese,1
Budapest,Mediterranean,102
Budapest,Mediterranean,5
Budapest,Mexican,5
Budapest,Mexican,2
Budapest,Middle Eastern,31
Budapest,Middle Eastern,2
Budapest,Mongolian,1
Budapest,Mongolian,1
Budapest,Moroccan,1
Budapest,Native American,1
Budapest,Nepali,4
Budapest,Nepali,2
Budapest,Norwegian,1
Budapest,Pakistani,1
Budapest,Persian,1
Budapest,Persian,2
Budapest,Pizza,113
Budapest,Pizza,10
Budapest,Portuguese,1
Budapest,Pub,109
Budapest,Pub,54
Budapest,Romanian,2
Budapest,Russian,3
Budapest,Russian,1
Budapest,Scandinavian,1
Budapest,Scottish,2
