City,Cuisine Style,count
Berlin,Eastern European,1
Berlin,European,163
Berlin,European,33
Berlin,Fast Food,70
Berlin,Fast Food,20
Berlin,Filipino,3
Berlin,French,86
Berlin,French,20
Berlin,Fusion,3
Berlin,Fusion,4
Berlin,Gastropub,1
Berlin,Georgian,2
Berlin,German,492
Berlin,German,167
Berlin,Greek,4
Berlin,Greek,53
Berlin,Grill,6
Berlin,Grill,4
Berlin,Halal,2
Berlin,Hawaiian,1
Berlin,Healthy,5
Berlin,Healthy,5
Berlin,Indian,77
Berlin,Indian,67
Berlin,International,44
Berlin,International,72
Berlin,Irish,7
Berlin,Irish,1
Berlin,Israeli,2
Berlin,Italian,559
Berlin,Italian,206
Berlin,Japanese,119
Berlin,Japanese,16
Berlin,Korean,1
Berlin,Korean,1
