City,Cuisine Style,count
Oslo,Mongolian,2
Oslo,Moroccan,1
Oslo,Nepali,1
Oslo,Norwegian,110
Oslo,Norwegian,72
Oslo,Pakistani,4
Oslo,Pakistani,4
Oslo,Persian,1
Oslo,Persian,1
Oslo,Peruvian,1
Oslo,Pizza,39
Oslo,Pizza,11
Oslo,Portuguese,1
Oslo,Pub,48
Oslo,Pub,25
Oslo,Scandinavian,111
Oslo,Scandinavian,19
Oslo,Seafood,7
Oslo,Seafood,5
Oslo,Soups,11
Oslo,Soups,3
Oslo,South American,3
Oslo,South American,3
Oslo,Southwestern,3
Oslo,Spanish,19
Oslo,Spanish,3
Oslo,Sri Lankan,1
Oslo,Steakhouse,5
Oslo,Street Food,3
Oslo,Street Food,1
Oslo,Sushi,39
Oslo,Sushi,16
Oslo,Swedish,2
Oslo,Swedish,1
Oslo,Thai,30
Oslo,Thai,19
