City,Cuisine Style,count
Oslo,Mediterranean,15
Oslo,Mediterranean,1
Oslo,Mexican,16
Oslo,Middle Eastern,5
Oslo,Middle Eastern,2
Oslo,Moroccan,2
Oslo,Norwegian,3
Oslo,Norwegian,2
Oslo,Pakistani,4
Oslo,Peruvian,3
Oslo,Pizza,15
Oslo,Pizza,11
Oslo,Polish,1
Oslo,Pub,5
Oslo,Pub,14
Oslo,Scandinavian,13
Oslo,Scandinavian,1
Oslo,Seafood,20
Oslo,Seafood,3
Oslo,Soups,1
Oslo,Spanish,4
Oslo,Spanish,1
Oslo,Steakhouse,6
Oslo,Steakhouse,1
Oslo,Street Food,2
Oslo,Sushi,23
Oslo,Sushi,6
Oslo,Thai,1
Oslo,Thai,6
Oslo,Turkish,3
Oslo,Turkish,10
Oslo,Vegetarian Friendly,3
Oslo,Vietnamese,1
Oslo,Vietnamese,2
Oslo,Wine Bar,2
