City,Cuisine Style,count
Paris,Vietnamese,22
Paris,Vietnamese,97
Paris,Wine Bar,28
Paris,Wine Bar,32
Paris,Afghani,3
Paris,Afghani,3
Paris,African,16
Paris,African,9
Paris,Albanian,1
Paris,Albanian,1
Paris,American,78
Paris,American,39
Paris,Arabic,6
Paris,Arabic,2
Paris,Argentinean,16
Paris,Argentinean,5
Paris,Armenian,1
Paris,Armenian,1
Paris,Asian,312
Paris,Asian,207
Paris,Australian,4
Paris,Australian,3
Paris,Bangladeshi,3
Paris,Bar,675
Paris,Bar,45
Paris,Barbecue,34
Paris,Barbecue,14
Paris,Belgian,14
Paris,Brazilian,3
Paris,Brew Pub,45
Paris,Brew Pub,22
Paris,British,10
Paris,British,7
Paris,Cafe,348
Paris,Cafe,89
