City,Cuisine Style,count
Krakow,Pub,49
Krakow,Pub,38
Krakow,Russian,2
Krakow,Seafood,14
Krakow,Seafood,3
Krakow,Soups,22
Krakow,Soups,9
Krakow,South American,2
Krakow,South American,2
Krakow,Spanish,4
Krakow,Spanish,1
Krakow,Steakhouse,5
Krakow,Street Food,3
Krakow,Sushi,21
Krakow,Sushi,6
Krakow,Swedish,1
Krakow,Thai,7
Krakow,Thai,4
Krakow,Turkish,5
Krakow,Turkish,2
Krakow,Ukrainian,3
Krakow,Ukrainian,2
Krakow,Vegan Options,87
Krakow,Vegan Options,73
Krakow,Vegetarian Friendly,179
Krakow,Vegetarian Friendly,193
Krakow,Vietnamese,3
Krakow,Vietnamese,5
Krakow,Wine Bar,9
Krakow,Wine Bar,5
Lisbon,African,11
Lisbon,African,8
Lisbon,American,36
Lisbon,American,4
Lisbon,Argentinean,2
