City,Cuisine Style,count
Prague,Central European,8
Prague,Chinese,45
Prague,Chinese,53
Prague,Contemporary,3
Prague,Contemporary,3
Prague,Czech,136
Prague,Czech,12
Prague,Delicatessen,2
Prague,Delicatessen,1
Prague,Diner,1
Prague,Diner,1
Prague,Eastern European,3
Prague,Eastern European,2
Prague,European,892
Prague,European,28
Prague,Fast Food,62
Prague,Fast Food,70
Prague,French,51
Prague,French,7
Prague,Fusion,2
Prague,Fusion,1
Prague,German,1
Prague,German,1
Prague,Gluten Free Options,1
Prague,Greek,6
Prague,Grill,3
Prague,Grill,1
Prague,Halal,1
Prague,Healthy,2
Prague,Healthy,1
Prague,Indian,56
Prague,Indian,3
Prague,International,78
Prague,International,19
Prague,Irish,11
