City,Cuisine Style,count
Prague,British,2
Prague,Cafe,75
Prague,Cafe,9
Prague,Canadian,1
Prague,Caribbean,1
Prague,Central American,12
Prague,Central American,3
Prague,Central European,501
Prague,Central European,323
Prague,Chinese,3
Prague,Chinese,1
Prague,Contemporary,25
Prague,Contemporary,6
Prague,Croatian,3
Prague,Croatian,1
Prague,Cuban,2
Prague,Cuban,1
Prague,Czech,698
Prague,Czech,732
Prague,Danish,1
Prague,Delicatessen,21
Prague,Delicatessen,3
Prague,Diner,53
Prague,Diner,5
Prague,Eastern European,312
Prague,Eastern European,55
Prague,Ethiopian,1
Prague,European,866
Prague,European,195
Prague,Fast Food,64
Prague,Fast Food,88
Prague,French,18
Prague,French,3
Prague,Fujian,1
Prague,Fusion,25
