City,Cuisine Style,count
Warsaw,Eastern European,104
Warsaw,Eastern European,13
Warsaw,Egyptian,3
Warsaw,Egyptian,1
Warsaw,European,400
Warsaw,European,223
Warsaw,Fast Food,22
Warsaw,Fast Food,11
Warsaw,French,9
Warsaw,French,3
Warsaw,Fusion,31
Warsaw,Fusion,22
Warsaw,Gastropub,9
Warsaw,Gastropub,11
Warsaw,Georgian,1
Warsaw,Georgian,2
Warsaw,German,1
Warsaw,Gluten Free Options,10
Warsaw,Gluten Free Options,95
Warsaw,Greek,9
Warsaw,Grill,24
Warsaw,Grill,5
Warsaw,Halal,3
Warsaw,Halal,9
Warsaw,Hawaiian,1
Warsaw,Healthy,27
Warsaw,Healthy,13
Warsaw,Hungarian,1
Warsaw,Hungarian,3
Warsaw,Indian,3
Warsaw,Indonesian,3
Warsaw,Indonesian,1
Warsaw,International,85
Warsaw,International,16
Warsaw,Irish,1
