City,Cuisine Style,count
Milan,Filipino,3
Milan,French,9
Milan,French,1
Milan,Fusion,1
Milan,Fusion,6
Milan,German,3
Milan,Gluten Free Options,3
Milan,Greek,2
Milan,Greek,6
Milan,Halal,1
Milan,Hawaiian,1
Milan,Healthy,11
Milan,Healthy,5
Milan,Indian,36
Milan,Indian,6
Milan,International,10
Milan,International,15
Milan,Irish,3
Milan,Italian,2047
Milan,Italian,744
Milan,Japanese,204
Milan,Japanese,30
Milan,Korean,2
Milan,Latin,11
Milan,Lebanese,9
Milan,Mediterranean,53
Milan,Mediterranean,31
Milan,Mexican,18
Milan,Mexican,5
Milan,Middle Eastern,4
Milan,Middle Eastern,1
Milan,Moroccan,4
Milan,Peruvian,18
Milan,Pizza,90
Milan,Pizza,152
Milan,Pub,15
