City,Cuisine Style,count
Rome,Vegetarian Friendly,36
Rome,Venezuelan,5
Rome,Vietnamese,1
Rome,Wine Bar,10
Rome,Wine Bar,16
Rome,Afghani,1
Rome,Afghani,1
Rome,African,1
Rome,Albanian,1
Rome,American,55
Rome,American,11
Rome,Arabic,5
Rome,Argentinean,7
Rome,Argentinean,2
Rome,Asian,102
Rome,Asian,17
Rome,Australian,1
Rome,Austrian,4
Rome,Bangladeshi,1
Rome,Bangladeshi,1
Rome,Bar,235
Rome,Bar,20
Rome,Barbecue,74
Rome,Barbecue,29
Rome,Belgian,1
Rome,Brazilian,12
Rome,Brew Pub,78
Rome,Brew Pub,27
Rome,British,5
Rome,Cafe,147
Rome,Cafe,20
Rome,Cajun & Creole,1
Rome,Central American,9
Rome,Central American,3
Rome,Central European,9
