City,Cuisine Style,count
Oslo,Asian,3
Oslo,Bar,80
Oslo,Bar,2
Oslo,Barbecue,1
Oslo,Barbecue,1
Oslo,Brazilian,1
Oslo,Brew Pub,4
Oslo,Cafe,25
Oslo,Cafe,11
Oslo,Caribbean,2
Oslo,Chinese,22
Oslo,Chinese,6
Oslo,Contemporary,4
Oslo,Delicatessen,1
Oslo,Diner,1
Oslo,Dutch,1
Oslo,European,111
Oslo,European,9
Oslo,Fast Food,15
Oslo,Fast Food,2
Oslo,French,21
Oslo,French,3
Oslo,Gastropub,2
Oslo,Grill,1
Oslo,Healthy,2
Oslo,Indian,36
Oslo,Indian,7
Oslo,International,18
Oslo,International,2
Oslo,Irish,1
Oslo,Italian,65
Oslo,Italian,9
Oslo,Japanese,54
Oslo,Japanese,2
Oslo,Lebanese,1
