City,Cuisine Style,count
Copenhagen,Pub,35
Copenhagen,Russian,1
Copenhagen,Scandinavian,219
Copenhagen,Scandinavian,25
Copenhagen,Seafood,17
Copenhagen,Seafood,7
Copenhagen,Soups,5
Copenhagen,Soups,1
Copenhagen,South American,6
Copenhagen,South American,2
Copenhagen,Spanish,23
Copenhagen,Spanish,7
Copenhagen,Steakhouse,7
Copenhagen,Steakhouse,1
Copenhagen,Street Food,1
Copenhagen,Street Food,4
Copenhagen,Sushi,41
Copenhagen,Sushi,19
Copenhagen,Swedish,3
Copenhagen,Taiwanese,2
Copenhagen,Thai,29
Copenhagen,Thai,11
Copenhagen,Tibetan,1
Copenhagen,Turkish,9
Copenhagen,Turkish,3
Copenhagen,Vegan Options,98
Copenhagen,Vegan Options,87
Copenhagen,Vegetarian Friendly,228
Copenhagen,Vegetarian Friendly,243
Copenhagen,Venezuelan,1
Copenhagen,Vietnamese,17
Copenhagen,Vietnamese,2
Copenhagen,Wine Bar,15
Copenhagen,Wine Bar,16
Dublin,African,3
