City,Cuisine Style,count
Warsaw,Contemporary,3
Warsaw,Croatian,1
Warsaw,Czech,1
Warsaw,Diner,1
Warsaw,Eastern European,8
Warsaw,Eastern European,3
Warsaw,European,65
Warsaw,European,23
Warsaw,Fast Food,17
Warsaw,Fast Food,1
Warsaw,French,20
Warsaw,French,2
Warsaw,Fusion,3
Warsaw,Fusion,1
Warsaw,Georgian,2
Warsaw,Georgian,1
Warsaw,German,3
Warsaw,German,1
Warsaw,Greek,1
Warsaw,Grill,1
Warsaw,Hawaiian,1
Warsaw,Healthy,3
Warsaw,Healthy,5
Warsaw,Indian,35
Warsaw,Indian,12
Warsaw,International,19
Warsaw,International,27
Warsaw,Irish,1
Warsaw,Israeli,2
Warsaw,Italian,175
Warsaw,Italian,64
Warsaw,Japanese,84
Warsaw,Japanese,6
Warsaw,Lebanese,16
Warsaw,Mediterranean,35
