City,Cuisine Style,count
Luxembourg,International,4
Luxembourg,International,5
Luxembourg,Irish,1
Luxembourg,Italian,86
Luxembourg,Italian,19
Luxembourg,Japanese,26
Luxembourg,Japanese,2
Luxembourg,Latin,3
Luxembourg,Lebanese,4
Luxembourg,Mediterranean,14
Luxembourg,Mediterranean,2
Luxembourg,Mexican,6
Luxembourg,Mexican,1
Luxembourg,Middle Eastern,2
Luxembourg,Moroccan,2
Luxembourg,Peruvian,2
Luxembourg,Pizza,2
Luxembourg,Pizza,4
Luxembourg,Polish,1
Luxembourg,Pub,1
Luxembourg,Seafood,3
Luxembourg,Soups,1
Luxembourg,Spanish,1
Luxembourg,Spanish,1
Luxembourg,Steakhouse,5
Luxembourg,Steakhouse,1
Luxembourg,Sushi,2
Luxembourg,Sushi,2
Luxembourg,Thai,2
Luxembourg,Thai,1
Luxembourg,Turkish,3
Luxembourg,Vegetarian Friendly,1
Luxembourg,Vegetarian Friendly,8
Luxembourg,Vietnamese,2
Luxembourg,American,2
