City,Cuisine Style,count
Warsaw,Argentinean,1
Warsaw,Asian,85
Warsaw,Asian,27
Warsaw,Australian,1
Warsaw,Azerbaijani,1
Warsaw,Balti,1
Warsaw,Bar,74
Warsaw,Bar,4
Warsaw,Barbecue,15
Warsaw,Barbecue,1
Warsaw,Belgian,1
Warsaw,Brew Pub,6
Warsaw,Brew Pub,1
Warsaw,British,3
Warsaw,British,3
Warsaw,Cafe,30
Warsaw,Cafe,6
Warsaw,Central American,4
Warsaw,Central American,4
Warsaw,Central Asian,1
Warsaw,Central European,160
Warsaw,Central European,62
Warsaw,Chilean,1
Warsaw,Chinese,2
Warsaw,Contemporary,17
Warsaw,Contemporary,9
Warsaw,Croatian,2
Warsaw,Cuban,2
Warsaw,Czech,5
Warsaw,Czech,1
Warsaw,Delicatessen,2
Warsaw,Delicatessen,1
Warsaw,Diner,5
Warsaw,Diner,4
Warsaw,Dutch,1
