City,Cuisine Style,count
Dublin,Grill,1
Dublin,Healthy,1
Dublin,Healthy,1
Dublin,Indian,56
Dublin,Indian,12
Dublin,International,9
Dublin,International,2
Dublin,Irish,439
Dublin,Irish,31
Dublin,Italian,132
Dublin,Italian,13
Dublin,Japanese,42
Dublin,Japanese,1
Dublin,Lebanese,8
Dublin,Mediterranean,21
Dublin,Mexican,29
Dublin,Mexican,6
Dublin,Middle Eastern,3
Dublin,Middle Eastern,1
Dublin,Moroccan,1
Dublin,Nepali,2
Dublin,Pizza,27
Dublin,Pizza,11
Dublin,Polish,1
Dublin,Pub,10
Dublin,Pub,18
Dublin,Seafood,10
Dublin,Seafood,3
Dublin,Soups,1
Dublin,Spanish,1
Dublin,Spanish,1
Dublin,Steakhouse,35
Dublin,Steakhouse,2
Dublin,Street Food,1
Dublin,Sushi,2
