City,Cuisine Style,count
Geneva,Central American,4
Geneva,Central American,3
Geneva,Central European,10
Geneva,Central European,4
Geneva,Colombian,1
Geneva,Contemporary,12
Geneva,Contemporary,4
Geneva,Croatian,1
Geneva,Cuban,1
Geneva,Delicatessen,6
Geneva,Delicatessen,1
Geneva,Diner,2
Geneva,Diner,5
Geneva,Eastern European,2
Geneva,Egyptian,1
Geneva,Ethiopian,5
Geneva,Ethiopian,2
Geneva,European,280
Geneva,European,166
Geneva,Fast Food,14
Geneva,Fast Food,6
Geneva,French,54
Geneva,French,18
Geneva,Fusion,10
Geneva,Fusion,4
Geneva,Gastropub,14
Geneva,Gastropub,14
Geneva,Gluten Free Options,5
Geneva,Gluten Free Options,71
Geneva,Greek,1
Geneva,Grill,7
Geneva,Grill,3
Geneva,Halal,10
Geneva,Halal,14
Geneva,Healthy,9
