City,Cuisine Style,count
Munich,Fusion,2
Munich,Gastropub,16
Munich,Gastropub,10
Munich,Georgian,1
Munich,German,39
Munich,German,8
Munich,Gluten Free Options,4
Munich,Gluten Free Options,101
Munich,Greek,32
Munich,Greek,21
Munich,Grill,26
Munich,Grill,10
Munich,Halal,10
Munich,Halal,23
Munich,Hawaiian,2
Munich,Hawaiian,1
Munich,Healthy,19
Munich,Healthy,13
Munich,Hungarian,1
Munich,Indian,3
Munich,Indonesian,1
Munich,International,88
Munich,International,21
Munich,Irish,1
Munich,Israeli,2
Munich,Israeli,1
Munich,Italian,19
Munich,Italian,2
Munich,Japanese,15
Munich,Japanese,3
Munich,Korean,4
Munich,Korean,3
Munich,Kosher,1
Munich,Latin,15
Munich,Lebanese,1
