City,Cuisine Style,count
London,Turkish,77
London,Turkish,64
London,Uzbek,1
London,Vegetarian Friendly,28
London,Vegetarian Friendly,35
London,Venezuelan,1
London,Vietnamese,17
London,Vietnamese,23
London,Wine Bar,33
London,Wine Bar,25
London,Afghani,12
London,Afghani,4
London,African,11
London,African,2
London,Albanian,2
London,Albanian,1
London,American,99
London,American,39
London,Arabic,9
London,Arabic,8
London,Argentinean,39
London,Argentinean,8
London,Armenian,3
London,Armenian,2
London,Asian,1257
London,Asian,355
London,Australian,15
London,Australian,5
London,Austrian,4
London,Balti,158
London,Balti,6
London,Bangladeshi,111
London,Bangladeshi,41
London,Bar,331
London,Bar,49
