City,Cuisine Style,count
Berlin,Barbecue,15
Berlin,Brazilian,3
Berlin,Brew Pub,5
Berlin,Brew Pub,3
Berlin,British,3
Berlin,British,1
Berlin,Cafe,124
Berlin,Cafe,17
Berlin,Cajun & Creole,1
Berlin,Cajun & Creole,1
Berlin,Cambodian,2
Berlin,Cambodian,1
Berlin,Caribbean,3
Berlin,Caucasian,1
Berlin,Central American,21
Berlin,Central American,6
Berlin,Central Asian,2
Berlin,Central European,341
Berlin,Central European,98
Berlin,Chilean,2
Berlin,Chinese,5
Berlin,Chinese,1
Berlin,Colombian,1
Berlin,Contemporary,31
Berlin,Contemporary,9
Berlin,Croatian,8
Berlin,Croatian,10
Berlin,Cuban,3
Berlin,Delicatessen,33
Berlin,Delicatessen,11
Berlin,Diner,26
Berlin,Diner,23
Berlin,Eastern European,18
Berlin,Eastern European,3
Berlin,Egyptian,4
