City,Cuisine Style,count
Munich,African,6
Munich,African,1
Munich,American,48
Munich,American,7
Munich,Asian,77
Munich,Asian,9
Munich,Austrian,7
Munich,Bar,57
Munich,Bar,3
Munich,Barbecue,2
Munich,Brazilian,2
Munich,Brew Pub,1
Munich,British,1
Munich,Cafe,39
Munich,Cafe,24
Munich,Cajun & Creole,1
Munich,Central European,1
Munich,Chinese,51
Munich,Chinese,17
Munich,Contemporary,1
Munich,Contemporary,4
Munich,Delicatessen,3
Munich,Diner,2
Munich,Diner,3
Munich,Eastern European,2
Munich,European,56
Munich,European,12
Munich,Fast Food,14
Munich,Fast Food,9
Munich,French,41
Munich,French,4
Munich,Fusion,2
Munich,Gastropub,2
Munich,German,273
Munich,German,77
