City,Cuisine Style,count
Athens,Gastropub,6
Athens,Gastropub,3
Athens,German,1
Athens,Gluten Free Options,4
Athens,Gluten Free Options,121
Athens,Greek,375
Athens,Greek,237
Athens,Grill,20
Athens,Grill,15
Athens,Halal,2
Athens,Halal,4
Athens,Hawaiian,1
Athens,Healthy,18
Athens,Healthy,2
Athens,International,27
Athens,International,7
Athens,Italian,12
Athens,Italian,2
Athens,Japanese,5
Athens,Korean,2
Athens,Kosher,1
Athens,Latin,7
Athens,Latin,1
Athens,Lebanese,2
Athens,Mediterranean,230
Athens,Mediterranean,55
Athens,Mexican,2
Athens,Middle Eastern,15
Athens,Middle Eastern,6
Athens,Moroccan,1
Athens,Pakistani,3
Athens,Peruvian,1
Athens,Pizza,33
Athens,Pizza,5
Athens,Pub,33
