City,Cuisine Style,count
Zurich,Asian,61
Zurich,Asian,8
Zurich,Austrian,6
Zurich,Bar,64
Zurich,Bar,5
Zurich,Barbecue,3
Zurich,Barbecue,1
Zurich,Brazilian,5
Zurich,Cafe,31
Zurich,Cafe,10
Zurich,Caribbean,1
Zurich,Central European,1
Zurich,Chinese,39
Zurich,Chinese,7
Zurich,Contemporary,1
Zurich,Contemporary,1
Zurich,Delicatessen,3
Zurich,Diner,1
Zurich,Eastern European,2
Zurich,European,71
Zurich,European,6
Zurich,Fast Food,11
Zurich,Fast Food,7
Zurich,French,25
Zurich,French,5
Zurich,Fusion,1
Zurich,German,17
Zurich,Greek,1
Zurich,Grill,2
Zurich,Hawaiian,1
Zurich,Healthy,5
Zurich,Healthy,3
Zurich,Indian,37
Zurich,Indian,4
Zurich,International,17
