City,Cuisine Style,count
London,Danish,1
London,Danish,3
London,Delicatessen,66
London,Delicatessen,18
London,Diner,75
London,Diner,49
London,Eastern European,90
London,Eastern European,32
London,Ecuadorean,1
London,Ecuadorean,1
London,Egyptian,4
London,Egyptian,2
London,Ethiopian,18
London,Ethiopian,7
London,European,1444
London,European,189
London,Fast Food,467
London,Fast Food,203
London,Filipino,2
London,French,56
London,French,18
London,Fusion,93
London,Fusion,21
London,Gastropub,199
London,Gastropub,106
London,Georgian,1
London,Georgian,1
London,German,4
London,German,1
London,Gluten Free Options,395
London,Gluten Free Options,2874
London,Greek,95
London,Greek,27
London,Grill,211
London,Grill,75
