City,Cuisine Style,count
Madrid,Brew Pub,4
Madrid,British,5
Madrid,British,2
Madrid,Cafe,73
Madrid,Cafe,19
Madrid,Caribbean,3
Madrid,Caribbean,1
Madrid,Central American,16
Madrid,Central American,14
Madrid,Central Asian,2
Madrid,Central European,5
Madrid,Central European,6
Madrid,Chilean,2
Madrid,Chinese,8
Madrid,Chinese,3
Madrid,Colombian,3
Madrid,Colombian,5
Madrid,Contemporary,76
Madrid,Contemporary,46
Madrid,Cuban,5
Madrid,Cuban,5
Madrid,Czech,1
Madrid,Delicatessen,37
Madrid,Delicatessen,24
Madrid,Diner,18
Madrid,Diner,34
Madrid,Dutch,1
Madrid,Eastern European,9
Madrid,Eastern European,1
Madrid,Ecuadorean,8
Madrid,Egyptian,1
Madrid,Egyptian,2
Madrid,Ethiopian,3
Madrid,European,789
Madrid,European,117
