City,Cuisine Style,count
Helsinki,Central American,1
Helsinki,Central European,10
Helsinki,Central European,2
Helsinki,Chinese,1
Helsinki,Chinese,2
Helsinki,Contemporary,8
Helsinki,Contemporary,2
Helsinki,Czech,1
Helsinki,Delicatessen,2
Helsinki,Delicatessen,4
Helsinki,Diner,6
Helsinki,Diner,3
Helsinki,Eastern European,5
Helsinki,Egyptian,1
Helsinki,Ethiopian,2
Helsinki,European,145
Helsinki,European,49
Helsinki,Fast Food,20
Helsinki,Fast Food,6
Helsinki,French,5
Helsinki,French,2
Helsinki,Fusion,12
Helsinki,Fusion,8
Helsinki,Gastropub,3
Helsinki,Gastropub,1
Helsinki,Georgian,2
Helsinki,Gluten Free Options,32
Helsinki,Gluten Free Options,149
Helsinki,Greek,5
Helsinki,Greek,1
Helsinki,Grill,6
Helsinki,Grill,3
Helsinki,Halal,3
Helsinki,Halal,4
Helsinki,Healthy,5
