City,Cuisine Style,count
Hamburg,Indian,20
Hamburg,International,14
Hamburg,International,24
Hamburg,Irish,2
Hamburg,Italian,167
Hamburg,Italian,93
Hamburg,Japanese,36
Hamburg,Japanese,4
Hamburg,Latin,3
Hamburg,Lebanese,10
Hamburg,Mediterranean,45
Hamburg,Mediterranean,12
Hamburg,Mexican,16
Hamburg,Mexican,5
Hamburg,Middle Eastern,9
Hamburg,Middle Eastern,3
Hamburg,Moroccan,2
Hamburg,Pakistani,3
Hamburg,Persian,1
Hamburg,Peruvian,3
Hamburg,Pizza,10
Hamburg,Pizza,15
Hamburg,Polish,1
Hamburg,Pub,1
Hamburg,Pub,9
Hamburg,Russian,1
Hamburg,Seafood,43
Hamburg,Seafood,13
Hamburg,Soups,1
Hamburg,Soups,2
Hamburg,South American,1
Hamburg,Spanish,6
Hamburg,Spanish,14
Hamburg,Steakhouse,24
Hamburg,Steakhouse,19
