City,Cuisine Style,count
Krakow,Gluten Free Options,8
Krakow,Gluten Free Options,109
Krakow,Greek,1
Krakow,Greek,2
Krakow,Grill,16
Krakow,Grill,4
Krakow,Halal,4
Krakow,Halal,3
Krakow,Healthy,22
Krakow,Healthy,8
Krakow,Hungarian,1
Krakow,Hungarian,2
Krakow,Indian,1
Krakow,International,41
Krakow,International,5
Krakow,Israeli,9
Krakow,Italian,19
Krakow,Italian,1
Krakow,Japanese,2
Krakow,Korean,3
Krakow,Korean,3
Krakow,Kosher,1
Krakow,Kosher,11
Krakow,Latin,1
Krakow,Lebanese,2
Krakow,Mediterranean,76
Krakow,Mediterranean,7
Krakow,Mexican,2
Krakow,Middle Eastern,10
Krakow,Middle Eastern,1
Krakow,Pizza,51
Krakow,Pizza,21
Krakow,Polish,94
Krakow,Polish,6
Krakow,Polynesian,2
