City,Cuisine Style,count
Lyon,Wine Bar,14
Lyon,Wine Bar,36
Lyon,Yunnan,1
Madrid,African,8
Madrid,African,7
Madrid,American,154
Madrid,American,101
Madrid,Argentinean,28
Madrid,Argentinean,2
Madrid,Armenian,2
Madrid,Asian,59
Madrid,Asian,23
Madrid,Bar,277
Madrid,Bar,8
Madrid,Barbecue,9
Madrid,Barbecue,5
Madrid,Belgian,2
Madrid,Brazilian,17
Madrid,Brazilian,3
Madrid,Brew Pub,22
Madrid,British,1
Madrid,British,1
Madrid,Cafe,144
Madrid,Cafe,77
Madrid,Cajun & Creole,1
Madrid,Canadian,1
Madrid,Caribbean,20
Madrid,Caribbean,3
Madrid,Central American,1
Madrid,Chilean,1
Madrid,Chinese,100
Madrid,Chinese,61
Madrid,Colombian,2
Madrid,Contemporary,10
Madrid,Contemporary,13
