City,Cuisine Style,count
Luxembourg,American,1
Luxembourg,Argentinean,1
Luxembourg,Asian,45
Luxembourg,Asian,20
Luxembourg,Bangladeshi,1
Luxembourg,Bar,26
Luxembourg,Bar,2
Luxembourg,Barbecue,1
Luxembourg,Brazilian,2
Luxembourg,British,1
Luxembourg,British,1
Luxembourg,Cafe,11
Luxembourg,Cafe,3
Luxembourg,Caribbean,1
Luxembourg,Central American,2
Luxembourg,Central American,1
Luxembourg,Central European,5
Luxembourg,Central European,4
Luxembourg,Chinese,1
Luxembourg,Chinese,2
Luxembourg,Contemporary,3
Luxembourg,Contemporary,1
Luxembourg,Cuban,1
Luxembourg,Danish,3
Luxembourg,Delicatessen,2
Luxembourg,Delicatessen,4
Luxembourg,Diner,1
Luxembourg,Eastern European,1
Luxembourg,European,150
Luxembourg,European,43
Luxembourg,Fast Food,6
Luxembourg,Fast Food,3
Luxembourg,French,16
Luxembourg,French,6
Luxembourg,Fusion,5
