City,Cuisine Style,count
Amsterdam,African,18
Amsterdam,African,1
Amsterdam,American,108
Amsterdam,American,6
Amsterdam,Argentinean,8
Amsterdam,Asian,124
Amsterdam,Asian,7
Amsterdam,Australian,1
Amsterdam,Bar,172
Amsterdam,Bar,5
Amsterdam,Barbecue,9
Amsterdam,Barbecue,2
Amsterdam,Belgian,10
Amsterdam,Brazilian,6
Amsterdam,Brew Pub,2
Amsterdam,Cafe,76
Amsterdam,Cafe,26
Amsterdam,Cajun & Creole,1
Amsterdam,Caribbean,8
Amsterdam,Caribbean,2
Amsterdam,Chinese,73
Amsterdam,Chinese,14
Amsterdam,Contemporary,5
Amsterdam,Contemporary,5
Amsterdam,Delicatessen,1
Amsterdam,Delicatessen,8
Amsterdam,Diner,2
Amsterdam,Diner,1
Amsterdam,Dutch,531
Amsterdam,Dutch,2
Amsterdam,Ethiopian,1
Amsterdam,European,147
Amsterdam,European,23
Amsterdam,Fast Food,20
Amsterdam,Fast Food,11
Amsterdam,French,124
