City,Cuisine Style,count
Milan,Egyptian,3
Milan,Egyptian,10
Milan,Ethiopian,4
Milan,Ethiopian,2
Milan,European,430
Milan,European,81
Milan,Fast Food,99
Milan,Fast Food,36
Milan,Filipino,1
Milan,French,9
Milan,French,3
Milan,Fujian,1
Milan,Fusion,76
Milan,Fusion,45
Milan,Gastropub,19
Milan,Gastropub,26
Milan,German,7
Milan,Gluten Free Options,10
Milan,Gluten Free Options,520
Milan,Greek,6
Milan,Greek,3
Milan,Grill,15
Milan,Grill,7
Milan,Halal,5
Milan,Halal,10
Milan,Healthy,16
Milan,Healthy,12
Milan,Hungarian,1
Milan,Indian,1
Milan,Indian,3
Milan,International,75
Milan,International,36
Milan,Irish,1
Milan,Israeli,4
Milan,Italian,103
