City,Cuisine Style,count
Bratislava,Eastern European,1
Bratislava,Eastern European,4
Bratislava,European,101
Bratislava,European,24
Bratislava,Fast Food,11
Bratislava,Fast Food,3
Bratislava,French,5
Bratislava,French,2
Bratislava,German,1
Bratislava,Greek,2
Bratislava,Healthy,4
Bratislava,Healthy,4
Bratislava,Indian,7
Bratislava,Indian,1
Bratislava,International,16
Bratislava,International,6
Bratislava,Italian,47
Bratislava,Italian,17
Bratislava,Japanese,16
Bratislava,Japanese,2
Bratislava,Latin,1
Bratislava,Mediterranean,5
Bratislava,Mediterranean,3
Bratislava,Mexican,3
Bratislava,Mexican,5
Bratislava,Pizza,13
Bratislava,Pizza,18
Bratislava,Polish,1
Bratislava,Pub,3
Bratislava,Pub,26
Bratislava,Seafood,2
Bratislava,Seafood,6
Bratislava,Soups,1
Bratislava,Soups,3
Bratislava,Steakhouse,8
