City,Cuisine Style,count
Dublin,Indonesian,1
Dublin,International,57
Dublin,International,11
Dublin,Irish,121
Dublin,Irish,23
Dublin,Israeli,1
Dublin,Italian,19
Dublin,Italian,11
Dublin,Japanese,2
Dublin,Korean,6
Dublin,Korean,3
Dublin,Latin,5
Dublin,Lebanese,5
Dublin,Malaysian,2
Dublin,Malaysian,2
Dublin,Mediterranean,65
Dublin,Mediterranean,1
Dublin,Mexican,5
Dublin,Middle Eastern,26
Dublin,Middle Eastern,2
Dublin,Mongolian,1
Dublin,Moroccan,2
Dublin,Nepali,7
Dublin,Pakistani,12
Dublin,Pakistani,1
Dublin,Persian,1
Dublin,Pizza,95
Dublin,Pizza,11
Dublin,Portuguese,5
Dublin,Pub,181
Dublin,Pub,122
Dublin,Russian,1
Dublin,Scandinavian,1
Dublin,Seafood,26
Dublin,Seafood,8
