City,Cuisine Style,count
Vienna,Fusion,1
Vienna,Fusion,3
Vienna,Gastropub,1
Vienna,Georgian,1
Vienna,German,164
Vienna,German,4
Vienna,Greek,5
Vienna,Greek,10
Vienna,Grill,4
Vienna,Grill,6
Vienna,Healthy,7
Vienna,Healthy,1
Vienna,Indian,40
Vienna,Indian,8
Vienna,International,31
Vienna,International,21
Vienna,Irish,6
Vienna,Israeli,1
Vienna,Italian,251
Vienna,Italian,62
Vienna,Japanese,67
Vienna,Japanese,7
Vienna,Latin,3
Vienna,Lebanese,10
Vienna,Lebanese,1
Vienna,Mediterranean,84
Vienna,Mediterranean,8
Vienna,Mexican,17
Vienna,Mexican,6
Vienna,Middle Eastern,19
Vienna,Middle Eastern,4
Vienna,Moroccan,4
Vienna,Persian,1
Vienna,Peruvian,4
Vienna,Pizza,12
