City,Cuisine Style,count
Paris,European,1402
Paris,Fast Food,113
Paris,Fast Food,72
Paris,Filipino,1
Paris,French,212
Paris,French,97
Paris,Fusion,87
Paris,Fusion,64
Paris,Gastropub,95
Paris,Gastropub,113
Paris,Georgian,1
Paris,German,1
Paris,Gluten Free Options,13
Paris,Gluten Free Options,377
Paris,Greek,26
Paris,Greek,16
Paris,Grill,32
Paris,Grill,48
Paris,Halal,15
Paris,Halal,94
Paris,Hawaiian,1
Paris,Hawaiian,4
Paris,Healthy,65
Paris,Healthy,40
Paris,Hungarian,1
Paris,Indian,5
Paris,Indian,8
Paris,Indonesian,6
Paris,Indonesian,4
Paris,International,71
Paris,International,40
Paris,Irish,3
Paris,Irish,2
Paris,Israeli,13
Paris,Israeli,3
