City,Cuisine Style,count
Ljubljana,Vegan Options,27
Ljubljana,Vegetarian Friendly,75
Ljubljana,Vegetarian Friendly,47
Ljubljana,Vietnamese,1
Ljubljana,Wine Bar,10
Ljubljana,Wine Bar,3
London,African,40
London,African,13
London,American,445
London,American,102
London,Arabic,2
London,Arabic,1
London,Argentinean,10
London,Armenian,1
London,Asian,499
London,Asian,28
London,Australian,4
London,Australian,1
London,Austrian,5
London,Bangladeshi,3
London,Bar,1726
London,Bar,38
London,Barbecue,39
London,Barbecue,16
London,Belgian,10
London,Belgian,1
London,Brazilian,36
London,Brazilian,2
London,Brew Pub,14
London,Brew Pub,1
London,British,417
London,British,294
London,Cafe,883
London,Cafe,262
London,Cajun & Creole,2
