City,Cuisine Style,count
Lyon,Greek,1
Lyon,Grill,3
Lyon,Grill,4
Lyon,Healthy,3
Lyon,Healthy,1
Lyon,Indian,22
Lyon,Indian,15
Lyon,International,2
Lyon,International,9
Lyon,Irish,2
Lyon,Italian,97
Lyon,Italian,57
Lyon,Japanese,55
Lyon,Japanese,26
Lyon,Latin,4
Lyon,Lebanese,13
Lyon,Mediterranean,7
Lyon,Mediterranean,4
Lyon,Mexican,7
Lyon,Mexican,7
Lyon,Middle Eastern,5
Lyon,Middle Eastern,4
Lyon,Moroccan,12
Lyon,Pakistani,1
Lyon,Peruvian,2
Lyon,Pizza,14
Lyon,Pizza,41
Lyon,Pub,8
Lyon,Pub,5
Lyon,Russian,2
Lyon,Russian,1
Lyon,Seafood,2
Lyon,Seafood,8
Lyon,South American,2
Lyon,Spanish,2
Lyon,Spanish,11
